,id,src,caption,start,end,width,height
0,24845,/val2014/COCO_val2014_000000024845.jpg,A bathroom with tan walls and fake tiled flooring. ,488781.58984375,494781.58984375,800.0,600
0,569,/val2014/COCO_val2014_000000000569.jpg,A woman in a trench coat playing with her kite,498616.85546875,504616.85546875,800.0,600
0,89293,/val2014/COCO_val2014_000000089293.jpg,Person on skis on a snow covered path.,508905.2507324219,514905.2507324219,899.2974238875878,600
0,498630,/val2014/COCO_val2014_000000498630.jpg,A baseball player with a bat in his hand being watched by a crowd of people. ,518990.6677246094,524990.6677246094,401.25,600
0,279723,/val2014/COCO_val2014_000000279723.jpg,A woman with a space shuttle patch checking her cell phone.,528643.7788085938,534643.7788085938,401.25,600
0,565031,/val2014/COCO_val2014_000000565031.jpg,A group of bikers parked in a parking lot under large lights.,538904.6447753906,544904.6447753906,800.0,600
0,250365,/val2014/COCO_val2014_000000250365.jpg,A black animal stands behind a few trees with fall colored leaves.,548756.0698242188,554756.0698242188,400.3125,600
0,356878,/val2014/COCO_val2014_000000356878.jpg,A woman sitting at a wooden table in front of an open laptop.,558825.6557617188,564825.6557617188,899.2974238875878,600
0,160308,/val2014/COCO_val2014_000000160308.jpg,A very large building with a large clock on it .,568908.5598144531,574908.5598144531,897.196261682243,600
0,6847,/val2014/COCO_val2014_000000006847.jpg,A bearded man with an earring wearing a black tie.,578895.8537597656,584895.8537597656,748.5380116959063,600
0,348447,/val2014/COCO_val2014_000000348447.jpg,A cook in a restaurant kitchen poses with food.,588928.3986816406,594928.3986816406,899.2974238875878,600
0,201207,/val2014/COCO_val2014_000000201207.jpg,A skateboarder performs a stunt jump off a concrete structure. ,598933.431640625,604933.431640625,866.8171557562077,600
0,224802,/val2014/COCO_val2014_000000224802.jpg,Three British Airways jets lined up at a terminal.,608897.5678710938,614897.5678710938,798.3367983367984,600
