,id,src,caption,start,end,width,height
0,25917,/mnist_png/training/6/25917.png,6,5923963.7197265625,5933963.7197265625,200.0,28
0,49934,/mnist_png/training/4/49934.png,4,5944969.853759766,5954969.853759766,200.0,28
0,30965,/mnist_png/training/0/30965.png,0,5965963.75390625,5975963.75390625,200.0,28
0,18858,/mnist_png/training/0/18858.png,0,5986956.229980469,5996956.229980469,200.0,28
0,24034,/mnist_png/training/0/24034.png,0,6007956.597900391,6017956.597900391,200.0,28
0,26329,/mnist_png/training/2/26329.png,2,6028967.798828125,6038967.798828125,200.0,28
0,22424,/mnist_png/training/6/22424.png,6,6049963.948730469,6059963.948730469,200.0,28
0,48957,/mnist_png/training/4/48957.png,4,6070962.593994141,6080962.593994141,200.0,28
0,26573,/mnist_png/training/4/26573.png,4,6091961.546875,6101961.546875,200.0,28
0,46390,/mnist_png/training/6/46390.png,6,6111956.741699219,6121956.741699219,200.0,28
0,27474,/mnist_png/training/1/27474.png,1,6132957.469970703,6142957.469970703,200.0,28
0,25252,/mnist_png/training/0/25252.png,0,6153969.095947266,6163969.095947266,200.0,28
0,50659,/mnist_png/training/9/50659.png,9,6174957.347900391,6184957.347900391,200.0,28
0,38473,/mnist_png/training/0/38473.png,0,6195960.935791016,6205960.935791016,200.0,28
0,56477,/mnist_png/training/4/56477.png,4,6216956.642578125,6226956.642578125,200.0,28
0,44093,/mnist_png/training/1/44093.png,1,6237953.448730469,6247953.448730469,200.0,28
0,54510,/mnist_png/training/5/54510.png,5,6258954.025878906,6268954.025878906,200.0,28
0,23339,/mnist_png/training/4/23339.png,4,6279957.738769531,6289957.738769531,200.0,28
0,43483,/mnist_png/training/7/43483.png,7,6300952.704833984,6310952.704833984,200.0,28
0,7688,/mnist_png/training/2/7688.png,2,6321952.736816406,6331952.736816406,200.0,28
0,23491,/mnist_png/training/2/23491.png,2,6342955.164794922,6352955.164794922,200.0,28
0,25609,/mnist_png/training/2/25609.png,2,6363948.84765625,6373948.84765625,200.0,28
0,20089,/mnist_png/training/8/20089.png,8,6384950.999755859,6394950.999755859,200.0,28
0,59457,/mnist_png/training/0/59457.png,0,6405953.690673828,6415953.690673828,200.0,28
0,15135,/mnist_png/training/1/15135.png,1,6426953.393798828,6436953.393798828,200.0,28
0,42473,/mnist_png/training/8/42473.png,8,6447947.4609375,6457947.4609375,200.0,28
0,43226,/mnist_png/training/8/43226.png,8,6468950.497802734,6478950.497802734,200.0,28
0,7993,/mnist_png/training/1/7993.png,1,6489946.273925781,6499946.273925781,200.0,28
0,21000,/mnist_png/training/7/21000.png,7,6510945.218017578,6520945.218017578,200.0,28
0,45650,/mnist_png/training/1/45650.png,1,6531942.979736328,6541942.979736328,200.0,28
0,35319,/mnist_png/training/4/35319.png,4,6552945.1279296875,6562945.1279296875,200.0,28
0,55497,/mnist_png/training/8/55497.png,8,6573940.108154297,6583940.108154297,200.0,28
0,49785,/mnist_png/training/5/49785.png,5,6593944.085693359,6603944.085693359,200.0,28
0,52565,/mnist_png/training/3/52565.png,3,6614945.279785156,6624945.279785156,200.0,28
0,9222,/mnist_png/training/0/9222.png,0,6635954.156494141,6645954.156494141,200.0,28
0,27065,/mnist_png/training/5/27065.png,5,6656944.135986328,6666944.135986328,200.0,28
0,27660,/mnist_png/training/2/27660.png,2,6677941.9619140625,6687941.9619140625,200.0,28
0,57525,/mnist_png/training/0/57525.png,0,6698939.756591797,6708939.756591797,200.0,28
0,23580,/mnist_png/training/4/23580.png,4,6719937.573974609,6729937.573974609,200.0,28
0,4755,/mnist_png/training/3/4755.png,3,6740935.992675781,6750935.992675781,200.0,28
0,31479,/mnist_png/training/8/31479.png,8,6761943.909912109,6771943.909912109,200.0,28
0,45708,/mnist_png/training/9/45708.png,9,6782947.272705078,6792947.272705078,200.0,28
0,33124,/mnist_png/training/1/33124.png,1,6803938.203857422,6813938.203857422,200.0,28
0,39717,/mnist_png/training/1/39717.png,1,6824935.515869141,6834935.515869141,200.0,28
0,30469,/mnist_png/training/9/30469.png,9,6845937.306884766,6855937.306884766,200.0,28
0,8230,/mnist_png/training/3/8230.png,3,6866935.052001953,6876935.052001953,200.0,28
0,28640,/mnist_png/training/2/28640.png,2,6887935.0810546875,6897935.0810546875,200.0,28
0,13266,/mnist_png/training/1/13266.png,1,6908933.91796875,6918933.91796875,200.0,28
0,45275,/mnist_png/training/3/45275.png,3,6929929.7080078125,6939929.7080078125,200.0,28
0,8267,/mnist_png/training/7/8267.png,7,6949928.789794922,6959928.789794922,200.0,28
0,54132,/mnist_png/training/8/54132.png,8,6970933.317871094,6980933.317871094,200.0,28
0,10382,/mnist_png/training/9/10382.png,9,6991933.888916016,7001933.888916016,200.0,28
0,42207,/mnist_png/training/6/42207.png,6,7012931.416748047,7022931.416748047,200.0,28
0,11678,/mnist_png/training/6/11678.png,6,7033929.403808594,7043929.403808594,200.0,28
0,16204,/mnist_png/training/1/16204.png,1,7054930.455566406,7064930.455566406,200.0,28
0,45249,/mnist_png/training/8/45249.png,8,7075931.015869141,7085931.015869141,200.0,28
0,5574,/mnist_png/training/8/5574.png,8,7096926.4208984375,7106926.4208984375,200.0,28
0,32091,/mnist_png/training/3/32091.png,3,7117935.876708984,7127935.876708984,200.0,28
0,41980,/mnist_png/training/5/41980.png,5,7138928.083984375,7148928.083984375,200.0,28
0,33209,/mnist_png/training/6/33209.png,6,7159923.768798828,7169923.768798828,200.0,28
0,711,/mnist_png/training/1/711.png,1,7180922.347900391,7190922.347900391,200.0,28
0,27808,/mnist_png/training/7/27808.png,7,7201931.568847656,7211931.568847656,200.0,28
0,51071,/mnist_png/training/4/51071.png,4,7222926.194824219,7232926.194824219,200.0,28
0,17286,/mnist_png/training/1/17286.png,1,7243923.070800781,7253923.070800781,200.0,28
0,23738,/mnist_png/training/9/23738.png,9,7264920.610595703,7274920.610595703,200.0,28
0,28642,/mnist_png/training/7/28642.png,7,7285922.805908203,7295922.805908203,200.0,28
0,9323,/mnist_png/training/5/9323.png,5,7306922.306640625,7316922.306640625,200.0,28
0,1769,/mnist_png/training/0/1769.png,0,7327923.862060547,7337923.862060547,200.0,28
0,49730,/mnist_png/training/9/49730.png,9,7348922.946777344,7358922.946777344,200.0,28
0,8953,/mnist_png/training/9/8953.png,9,7369914.8779296875,7379914.8779296875,200.0,28
0,39601,/mnist_png/training/6/39601.png,6,7390964.263916016,7400964.263916016,200.0,28
0,1871,/mnist_png/training/7/1871.png,7,7411916.973876953,7421916.973876953,200.0,28
0,16533,/mnist_png/training/5/16533.png,5,7431912.806640625,7441912.806640625,200.0,28
0,27446,/mnist_png/training/0/27446.png,0,7452912.372802734,7462912.372802734,200.0,28
0,54622,/mnist_png/training/3/54622.png,3,7473917.3037109375,7483917.3037109375,200.0,28
0,25759,/mnist_png/training/4/25759.png,4,7494914.526855469,7504914.526855469,200.0,28
0,33641,/mnist_png/training/0/33641.png,0,7515916.494873047,7525916.494873047,200.0,28
0,23385,/mnist_png/training/5/23385.png,5,7536919.519775391,7546919.519775391,200.0,28
0,26285,/mnist_png/training/6/26285.png,6,7557912.8408203125,7567912.8408203125,200.0,28
0,41183,/mnist_png/training/8/41183.png,8,7578914.073730469,7588914.073730469,200.0,28
0,297,/mnist_png/training/4/297.png,4,7599913.187744141,7609913.187744141,200.0,28
0,41427,/mnist_png/training/2/41427.png,2,7620911.067626953,7630911.067626953,200.0,28
0,11646,/mnist_png/training/4/11646.png,4,7641912.270751953,7651912.270751953,200.0,28
0,9325,/mnist_png/training/6/9325.png,6,7662906.560791016,7672906.560791016,200.0,28
0,20156,/mnist_png/training/6/20156.png,6,7683912.400634766,7693912.400634766,200.0,28
0,32776,/mnist_png/training/4/32776.png,4,7704903.959716797,7714903.959716797,200.0,28
0,7998,/mnist_png/training/5/7998.png,5,7725917.463134766,7735917.463134766,200.0,28
0,11379,/mnist_png/training/0/11379.png,0,7746906.9638671875,7756906.9638671875,200.0,28
0,20075,/mnist_png/training/9/20075.png,9,7767905.380615234,7777905.380615234,200.0,28
0,13321,/mnist_png/training/5/13321.png,5,7788904.684814453,7798904.684814453,200.0,28
0,55406,/mnist_png/training/9/55406.png,9,7809902.751953125,7819902.751953125,200.0,28
0,15269,/mnist_png/training/6/15269.png,6,7830898.946777344,7840898.946777344,200.0,28
0,32427,/mnist_png/training/0/32427.png,0,7851906.732666016,7861906.732666016,200.0,28
0,18357,/mnist_png/training/0/18357.png,0,7872903.807861328,7882903.807861328,200.0,28
0,49910,/mnist_png/training/6/49910.png,6,7893969.655761719,7903969.655761719,200.0,28
0,35006,/mnist_png/training/1/35006.png,1,7913971.47265625,7923971.47265625,200.0,28
0,34956,/mnist_png/training/6/34956.png,6,7934966.391113281,7944966.391113281,200.0,28
0,50234,/mnist_png/training/7/50234.png,7,7955968.052001953,7965968.052001953,200.0,28
0,30719,/mnist_png/training/2/30719.png,2,7976998.784912109,7986998.784912109,200.0,28
0,14985,/mnist_png/training/9/14985.png,9,7997965.3896484375,8007965.3896484375,200.0,28
0,7349,/mnist_png/training/1/7349.png,1,8019029.024902344,8029029.024902344,200.0,28
0,57450,/mnist_png/training/8/57450.png,8,8039963.281005859,8049963.281005859,200.0,28
0,25622,/mnist_png/training/5/25622.png,5,8060961.472900391,8070961.472900391,200.0,28
0,26276,/mnist_png/training/9/26276.png,9,8081966.048095703,8091966.048095703,200.0,28
0,5439,/mnist_png/training/1/5439.png,1,8102962.505859375,8112962.505859375,200.0,28
0,29727,/mnist_png/training/7/29727.png,7,8123956.161865234,8133956.161865234,200.0,28
0,22578,/mnist_png/training/3/22578.png,3,8144969.5927734375,8154969.5927734375,200.0,28
0,37322,/mnist_png/training/2/37322.png,2,8165958.280761719,8175958.280761719,200.0,28
0,59509,/mnist_png/training/6/59509.png,6,8186960.645996094,8196960.645996094,200.0,28
0,31065,/mnist_png/training/3/31065.png,3,8207960.477783203,8217960.477783203,200.0,28
0,48186,/mnist_png/training/9/48186.png,9,8228957.953857422,8238957.953857422,200.0,28
0,18847,/mnist_png/training/3/18847.png,3,8249961.824951172,8259961.824951172,200.0,28
0,67,/mnist_png/training/1/67.png,1,8269960.248779297,8279960.248779297,200.0,28
0,25605,/mnist_png/training/4/25605.png,4,8290959.0869140625,8300959.0869140625,200.0,28
0,30933,/mnist_png/training/4/30933.png,4,8311958.411865234,8321958.411865234,200.0,28
0,38328,/mnist_png/training/1/38328.png,1,8332958.861816406,8342958.861816406,200.0,28
0,949,/mnist_png/training/0/949.png,0,8353951.190917969,8363951.190917969,200.0,28
0,30259,/mnist_png/training/7/30259.png,7,8374977.633056641,8384977.633056641,200.0,28
0,5171,/mnist_png/training/2/5171.png,2,8395957.810791016,8405957.810791016,200.0,28
0,36601,/mnist_png/training/6/36601.png,6,8416955.141845703,8426955.141845703,200.0,28
0,38530,/mnist_png/training/2/38530.png,2,8437953.084960938,8447953.084960938,200.0,28
0,46059,/mnist_png/training/4/46059.png,4,8458958.518066406,8468958.518066406,200.0,28
0,43681,/mnist_png/training/2/43681.png,2,8479978.78881836,8489978.78881836,200.0,28
0,29858,/mnist_png/training/8/29858.png,8,8500955.364746094,8510955.364746094,200.0,28
0,36016,/mnist_png/training/2/36016.png,2,8521955.988769531,8531955.988769531,200.0,28
0,19252,/mnist_png/training/4/19252.png,4,8542948.0078125,8552948.0078125,200.0,28
0,37800,/mnist_png/training/4/37800.png,4,8563945.291992188,8573945.291992188,200.0,28
0,14164,/mnist_png/training/9/14164.png,9,8584943.185791016,8594943.185791016,200.0,28
0,37698,/mnist_png/training/5/37698.png,5,8605949.418945312,8615949.418945312,200.0,28
0,20644,/mnist_png/training/9/20644.png,9,8626955.623779297,8636955.623779297,200.0,28
0,52063,/mnist_png/training/4/52063.png,4,8647945.088867188,8657945.088867188,200.0,28
0,98,/mnist_png/training/3/98.png,3,8668948.098632812,8678948.098632812,200.0,28
0,55114,/mnist_png/training/9/55114.png,9,8689946.527832031,8699946.527832031,200.0,28
0,14536,/mnist_png/training/7/14536.png,7,8710946.900878906,8720946.900878906,200.0,28
0,22884,/mnist_png/training/2/22884.png,2,8731949.33203125,8741949.33203125,200.0,28
0,40883,/mnist_png/training/3/40883.png,3,8752946.254638672,8762946.254638672,200.0,28
0,42618,/mnist_png/training/1/42618.png,1,8773946.194824219,8783946.194824219,200.0,28
0,44965,/mnist_png/training/7/44965.png,7,8794946.52709961,8804946.52709961,200.0,28
0,44236,/mnist_png/training/9/44236.png,9,8815943.266601562,8825943.266601562,200.0,28
0,43220,/mnist_png/training/2/43220.png,2,8836948.379638672,8846948.379638672,200.0,28
0,545,/mnist_png/training/8/545.png,8,8857942.84399414,8867942.84399414,200.0,28
0,13723,/mnist_png/training/8/13723.png,8,8878948.095947266,8888948.095947266,200.0,28
