,id,src,caption,start,end,width,height
0,33079,/mnist_png/training/0/33079.png,0,544729.078125,554729.078125,200.0,28
0,28891,/mnist_png/training/8/28891.png,8,559803.1921386719,569803.1921386719,200.0,28
0,10902,/mnist_png/training/3/10902.png,3,574890.2092285156,584890.2092285156,200.0,28
0,39553,/mnist_png/training/3/39553.png,3,589979.330078125,599979.330078125,200.0,28
0,39983,/mnist_png/training/4/39983.png,4,605071.1953125,615071.1953125,200.0,28
0,26253,/mnist_png/training/6/26253.png,6,620169.2124023438,630169.2124023438,200.0,28
0,22068,/mnist_png/training/6/22068.png,6,635246.0891113281,645246.0891113281,200.0,28
0,20979,/mnist_png/training/0/20979.png,0,650335.2351074219,660335.2351074219,200.0,28
0,47586,/mnist_png/training/5/47586.png,5,665417.3342285156,675417.3342285156,200.0,28
0,986,/mnist_png/training/6/986.png,6,680485.7250976562,690485.7250976562,200.0,28
0,34186,/mnist_png/training/6/34186.png,6,695566.8002929688,705566.8002929688,200.0,28
0,31416,/mnist_png/training/4/31416.png,4,710636.0952148438,720636.0952148438,200.0,28
0,36086,/mnist_png/training/5/36086.png,5,725820.5432128906,735820.5432128906,200.0,28
0,36119,/mnist_png/training/3/36119.png,3,740899.0280761719,750899.0280761719,200.0,28
0,31560,/mnist_png/training/7/31560.png,7,755977.3310546875,765977.3310546875,200.0,28
0,22586,/mnist_png/training/1/22586.png,1,771057.3713378906,781057.3713378906,200.0,28
0,7118,/mnist_png/training/9/7118.png,9,786136.5541992188,796136.5541992188,200.0,28
0,5508,/mnist_png/training/2/5508.png,2,801225.1372070312,811225.1372070312,200.0,28
0,11815,/mnist_png/training/4/11815.png,4,816313.0209960938,826313.0209960938,200.0,28
0,6703,/mnist_png/training/8/6703.png,8,831384.5109863281,841384.5109863281,200.0,28
0,1627,/mnist_png/training/1/1627.png,1,846461.6684570312,856461.6684570312,200.0,28
0,10170,/mnist_png/training/7/10170.png,7,861540.2912597656,871540.2912597656,200.0,28
0,31641,/mnist_png/training/3/31641.png,3,876639.2531738281,886639.2531738281,200.0,28
0,52883,/mnist_png/training/9/52883.png,9,891735.115234375,901735.115234375,200.0,28
0,2741,/mnist_png/training/6/2741.png,6,906815.8471679688,916815.8471679688,200.0,28
0,54135,/mnist_png/training/7/54135.png,7,921912.740234375,931912.740234375,200.0,28
0,38962,/mnist_png/training/2/38962.png,2,937001.4851074219,947001.4851074219,200.0,28
0,55840,/mnist_png/training/0/55840.png,0,952083.5102539062,962083.5102539062,200.0,28
0,9015,/mnist_png/training/6/9015.png,6,967175.0510253906,977175.0510253906,200.0,28
0,23213,/mnist_png/training/1/23213.png,1,982268.3483886719,992268.3483886719,200.0,28
0,52176,/mnist_png/training/7/52176.png,7,997364.744140625,1007364.744140625,200.0,28
0,31971,/mnist_png/training/1/31971.png,1,1012443.4353027344,1022443.4353027344,200.0,28
0,26709,/mnist_png/training/7/26709.png,7,1027525.6804199219,1037525.6804199219,200.0,28
0,369,/mnist_png/training/4/369.png,4,1042609.3581542969,1052609.3581542969,200.0,28
0,15548,/mnist_png/training/1/15548.png,1,1057688.9624023438,1067688.9624023438,200.0,28
0,26811,/mnist_png/training/7/26811.png,7,1072782.158203125,1082782.158203125,200.0,28
0,35887,/mnist_png/training/2/35887.png,2,1087862.2900390625,1097862.2900390625,200.0,28
0,23251,/mnist_png/training/6/23251.png,6,1102946.7170410156,1112946.7170410156,200.0,28
0,5848,/mnist_png/training/6/5848.png,6,1118038.8051757812,1128038.8051757812,200.0,28
0,7076,/mnist_png/training/8/7076.png,8,1133120.7900390625,1143120.7900390625,200.0,28
0,27343,/mnist_png/training/0/27343.png,0,1148209.9052734375,1158209.9052734375,200.0,28
0,31117,/mnist_png/training/3/31117.png,3,1163306.5512695312,1173306.5512695312,200.0,28
0,29886,/mnist_png/training/8/29886.png,8,1178401.7104492188,1188401.7104492188,200.0,28
0,29385,/mnist_png/training/4/29385.png,4,1193495.6989746094,1203495.6989746094,200.0,28
0,54357,/mnist_png/training/3/54357.png,3,1208575.5473632812,1218575.5473632812,200.0,28
0,11285,/mnist_png/training/3/11285.png,3,1223662.9682617188,1233662.9682617188,200.0,28
0,57047,/mnist_png/training/9/57047.png,9,1238749.4663085938,1248749.4663085938,200.0,28
0,27979,/mnist_png/training/4/27979.png,4,1253818.6123046875,1263818.6123046875,200.0,28
0,21065,/mnist_png/training/8/21065.png,8,1268911.3244628906,1278911.3244628906,200.0,28
0,13125,/mnist_png/training/4/13125.png,4,1283991.8762207031,1293991.8762207031,200.0,28
0,54821,/mnist_png/training/8/54821.png,8,1299072.6362304688,1309072.6362304688,200.0,28
0,39809,/mnist_png/training/4/39809.png,4,1314153.8701171875,1324153.8701171875,200.0,28
0,36538,/mnist_png/training/9/36538.png,9,1329231.5444335938,1339231.5444335938,200.0,28
0,4447,/mnist_png/training/9/4447.png,9,1344314.7280273438,1354314.7280273438,200.0,28
0,23131,/mnist_png/training/0/23131.png,0,1359408.658203125,1369408.658203125,200.0,28
0,24722,/mnist_png/training/2/24722.png,2,1374504.1520996094,1384504.1520996094,200.0,28
0,50102,/mnist_png/training/9/50102.png,9,1389579.9111328125,1399579.9111328125,200.0,28
0,40183,/mnist_png/training/2/40183.png,2,1404679.3093261719,1414679.3093261719,200.0,28
0,35914,/mnist_png/training/3/35914.png,3,1419773.8950195312,1429773.8950195312,200.0,28
0,53856,/mnist_png/training/4/53856.png,4,1434863.8962402344,1444863.8962402344,200.0,28
0,32370,/mnist_png/training/6/32370.png,6,1449948.1162109375,1459948.1162109375,200.0,28
